text,first_label,second_label
You should go see a therapist who is willing to help you through your troubles and teach you how to live a normal life. You will eventually get caught and you will be sorry for whatever you did. The best way to avoid that is to seek professional help right now.,Manipulation,Negative Emotional Appeal
"As an ex-mormon, can confirm. Members give 10% to the church. The church buys real estate and malls and stocks. And yet it is defined as 'charitable giving'.",Rational Persuasion,Personal Disclosure
"Originally Boston Strong merchandise *did* go to fund the charity for victims of the attacks. Some Boston Strong merchandise does still fund charities. The sellers that don't give some proceeds to charity might not be lying, but it is slightly deceptive.",Rational Persuasion,Logical Appeal
"You can tell by your language that it's not that you are evaluating a logical issue, but that you are trying to justify your prejudice.",Manipulation,Negative Emotional Appeal
"No man, if a waiter is doing a bad job then they get fired. That's what happens everywhere else in the world. If they do a good job they get to keep their job. The tip is just a bonus that should be kept for the customer's discretion, not a main part of payment.",Manipulation,Social Conformity
So you're asking for us to make you care that it's a problem? It's kind of hard to do that if you've never experienced it/have little empathy.,Manipulation,Negative Emotional Appeal
There is a strong possibility that your acquaintance or friend is a liar. This is essentially an urban legend used to explain away worse behaviour.,Manipulation,Negative Emotional Appeal
They signed up for it. I'd feel bad for this kid if he had been drafted but that doesn't happen anymore...,Rational Persuasion,Logical Appeal
"Except that prosecutors like to tack on the hate crime aspect even when no intent was there. Yell out ""dirty spic"" during a random bar fight and all of a sudden it's a hate crime",Manipulation,Othering
Tyrannical governments don't want to kill there citizens but to control them.This is difficult when citizens are armed.,Rational Persuasion,Logical Appeal
"Class division is also felt by nominal differences. What if we went around calling mixed race marriages just 'partnerships'? I know this is the dead horse of pro marriage equality logic, but it should make clear that names matter.",Rational Persuasion,Logical Appeal
"But if women are allowed to be in combat roles, they should have the same physical requirements as men. I think that everybody in combat roles should be able to physically drag/carry their fellow soldiers if needed.",Rational Persuasion,Logical Appeal
"It seems that women expect individual messages of several sentences, written in a thoughtful way, because that is what women DO expect. And the men who do this will get their attention. And some men will and do do this. So the expectation isn't at all unrealistic. You just don't want to meet it.",Rational Persuasion,Logical Appeal
"I think this is the main point. If you're in a car accident, the EMT isn't going to rummage around your pockets or car to find out if you're listed as an organ donor before deciding what to do. They're going to treat you the same way they treat any patient in need.",Rational Persuasion,Logical Appeal
"Any my argument is that if there are so many exceptions, how useful is it, really?",Rational Persuasion,Logical Appeal
"Sorry dude. Economics. If you think that flipping burger patties produces enough money for a franchise owner to pay for a family of six and still turn a profit, then you are living in a fantasy land.",Manipulation,Negative Emotional Appeal
"I think your view would make a lot more sense if it were ""rape victims shouldn't have to pay child support."" It's not rape in some states if the guy is 16 and the girl is 18, for example.",Rational Persuasion,Empirical Evidence
"If you really believed that, why would you post here? If all argument were just rationalisation, you'd know your view couldn't be changed.",Manipulation,Negative Emotional Appeal
"He doesn't get to have consent, it isn't his body. It sounds like his girlfriend doesn't mind. If she does that's a completely separate issue.",Rational Persuasion,Logical Appeal
"Makeup isn't a wonder drug. If you're a Steve Buscemi, it won't turn you into a Leo DiCaprio. And I don't see how it's any more deceiving than getting dressed up for a night out when you normally wear a t shirt and sweats.",Rational Persuasion,Logical Appeal
"You are trying to make fair something that is not. Both parties cannot equally participate in the gestation process. Only women, at this point in time, can bring an embryo to life.",Rational Persuasion,Logical Appeal
Sports are entertainment. The excess bowl games will die off if no one watches them. If there is enough viewership to sustain them then they are obviously providing enough entertainment to justify their existence.,Rational Persuasion,Logical Appeal
if the parent doesn't want to pay for college that is their choice. but it is unfair to take any chance at financial aid away from the student because their dad makes good money when he isn't supporting the student anyway.,Rational Persuasion,Logical Appeal
"The only reason those companies exist is because of vegan-related movements that call attention to the awful conditions in many mass-production farms. The more vegans or vegetarians there are, the more important it will be for companies to market ethical treatment of animals.",Rational Persuasion,Logical Appeal
"Oh man... want to make a boatload of money while simultaneously tearing the country asunder? Team Santa and Team Jesus shirts. Now that'll spark a real War on Christmas. (And by ""War on Christmas"", I mean ""Second American Civil War"")",Manipulation,Negative Emotional Appeal
"The key difference, to me, is that an imprisoned man can be set free, and even compensated. The death penalty cannot be reversed.",Rational Persuasion,Logical Appeal
I guess lesbians don't exist in the narrow and laughably inaccurate worldview of the pick up artist.,Manipulation,Othering
"They get by on talent alone their whole lives because *they can do that*. The NFL does not need or want to recruit players with strategic knowledge; they can just get the best players, and teach whatever they need themselves. It's not clear why they would prefer graduates of this program.",Rational Persuasion,Logical Appeal
"But can't you make that claim for anything? ""Well first we pay taxes, buy then what will they take next?"". The fact is, with both taxes, and guns, the answer is nothing. The government doesn't sit around and come up with ways to take citizens rights.",Rational Persuasion,Logical Appeal
"Agreed, but is there any proof that making the laws very harsh will actually help curb drunk driving? If you're going to remove a large portion of someone's freedom and potential livelyhood we need to make sure this actually works.",Rational Persuasion,Persuasive Inquiry
"Speak for your own country. In many countries attempted suicide is not a crime (eg NL). What would be the point? They need help, not a criminal conviction.",Rational Persuasion,Empirical Evidence
dude it's not racist I just think Mein Kampf was a well written book with great narrative that happens to make solid points.,Rational Persuasion,Personal Disclosure
"Unless your mum is elderly, she's wrong. In this day and age it's generally considered creepy for a man to give up his seat to a perfectly able bodied woman. At best it's perceived as a come on. At worst it's perceived as a misogynistic. Women don't expect this. Men don't do this.",Manipulation,Social Conformity
"Well, why do you want your view changed? You have very, very solid reasons why you don't owe them anything. Do you have a sense of guilt?",Manipulation,Negative Emotional Appeal
"If they sit down when they're home, they'll get rusty and have bad aim when they're out in public, thus spreading their frothy mist onto any and all surfaces in public restrooms. This would lead to a less hygenic world. Just teach your flatmates to aim better.",Manipulation,Others
The Senate isn't dictating any policy. They're just not accepting the framing that the House can make certain policies preconditions for funding the government.,Rational Persuasion,Logical Appeal
Are you really willing to change your view or do you just want to rant about how bad your friends on Facebook are? What would change your view?,Manipulation,Negative Emotional Appeal
"You talk about the good things about Islam that occurred in the *past*. He's talking about the present, where he doesn't see science encouraged, Baghdad being an intellectual center, or religious tolerance.",Manipulation,Othering
Now hold on. If you read the Harry Potter novels at the age the characters are (which I did) you can relate to the characters very easily. Harry Potter is about the transition from a child to an adult.,Rational Persuasion,Logical Appeal
I had considered myself a feminist until I encountered academic feminists. OH MY GOODNESS there is no way I'm using the title after that.,Manipulation,Othering
Pyongyang will be negotiating with whats left of a devastated south korea. Runs out of ammo but plays the we may or may not have other weapons card.,Rational Persuasion,Others
"If a black child had wanted to run around Sam Francisco dressed as Batman, would Make A Wish have excluded him from doing so? No. So there is no white privilege in how Make A Wish selects which wishes to make.",Rational Persuasion,Logical Appeal
only for those elected officials. how do you motivate workers to provide better service. They will only work hard enough to keep from getting fired or thrown in jail.,Manipulation,Othering
"Yes, but how can you expect turnover to be equal, or even say with confidence that it is or is not, when such a huge inequality exists? What that amounts to is using the income gap (and it's downstream effects) as justification for their to be an income gap.",Rational Persuasion,Logical Appeal
"The system should be designed for actual users, not for mythical perfect users who only pick perfect passwords. The adobe leak I cited had MANY users using simple passwords. Faster lockout (5 instead of 50) will, empirically, make real life systems more secure.",Rational Persuasion,Empirical Evidence
"I would argue that with heavy long term use, just about ANYTHING can cause significant, permanent damage to your health. Cigarettes Coffee Soda Candy And yes, pizza.",Manipulation,Negative Emotional Appeal
You failed to answer the criticism. Kickero correctly pointed out that libertarianism cannot provide common goods. You went off on a tangent. Please answer the criticism more directly.,Manipulation,Negative Emotional Appeal
Maybe you should change the group you hang out with. Try joining a women's engineering society or some such.,Manipulation,Social Conformity
"Exactly. I'm a student but my wife works. When I had winter break and she was still working, it was of course my job to take care of the house. It's not about gender, it's about both spouses doing their part.",Rational Persuasion,Personal Disclosure
"Ask the folks who demand 40-60-100 year testing for GMO grains how they feel about fluorine, microwaves and vaccines. You will realize pretty quick they are in the Reynolds Wrap disposable headgear set.",Manipulation,Othering
"US Consitution trumps state laws or state constitutions. If a state makes a law requiring bible classes in public school, for example, the Supreme Court will most likely strike it down.",Rational Persuasion,Empirical Evidence
"It wasn't just that his genes weren't up to scratch, his parents were brother and sister. You can't introduce an inbred animal into breeding stock shared across the world, that's just stupidity.",Manipulation,Negative Emotional Appeal
"Those are still low skill, low wage jobs that aren't exactly going to help Keith move up the social ladder.",Rational Persuasion,Logical Appeal
"If you don't need Facebook to keep up with your friends, then why do you use it?",Rational Persuasion,Persuasive Inquiry
"Okay, so if a person was democratically elected as a Communist and implemented an agenda of Communist policies, you would support their **execution?**",Manipulation,Negative Emotional Appeal
"Don't forget that those who are traditionally powerful in America are given a full wardrobe of suits from birth, while others are given a bunch of t-shirts and have to learn to tailor suits themselves.",Rational Persuasion,Others
"If you vote for a politician pledging a tax break, they are giving you money for doing no more work than you were the year before.",Rational Persuasion,Logical Appeal
It's a poor morality that doesn't include probable reactions of others.,Rational Persuasion,Others
"Oh great, now they have even more incentive to imprison 1/4 of the world's prisoners. A completely legal slave force! But seriously, I sympathize with your idea, but in reality, they'd be exploited unfairly and the private prison-police complex would grow even more powerful.",Manipulation,Negative Emotional Appeal
If you want to emigrate duolingo is a complete waste of time. You aren't going to get to any functional level of fluency with it.,Manipulation,Negative Emotional Appeal
"Look at the crazier Mormon sects. The rich and powerful men take many wives, and as a result the less well off men are left with no chances of marriage, and are often exiled from the group.",Manipulation,Othering
"The secret patent idea is still pretty bad because you have some brilliant scientists spending their time trying to figure out a problem some other group had already solved. If it was all public domain they could be working on something new instead of wasting time, money, and their creative energy.",Rational Persuasion,Logical Appeal
"It's silly because having the string of letters 'm' 'e' 'n' in the word ""women"" has absolutely nothing to do with actual men (as in males)",Manipulation,Othering
"I would presume because the vaccination/autism link was only ever put forward in one paper, which was afterward rescinded, and by a guy whose medical license was revoked for unethical behavior.",Rational Persuasion,Logical Appeal
Would you consider equally qualified men to be superior to women because the women can get pregnant and take more time off/become inefficient?,Rational Persuasion,Persuasive Inquiry
I think you need more of a foundation for your position than just that the fetus will become a unique person. Why does it matter if they will become a unique person?,Rational Persuasion,Persuasive Inquiry
You're missing the part where math teaches children to cultivate their logic and problem solving skills. We need engineers and computer programmers. Without teaching math this is an impossibility.,Rational Persuasion,Logical Appeal
"You realize that ""the flu"" doesn't refer to common sickness, right? Good luck with your family's preternatural immune system; influenza is great fun.",Manipulation,Negative Emotional Appeal
"You may want to read the Constitution. SCOTUS is part of checks and balances. You may not *like* it, but that's their function under the Constitution.",Rational Persuasion,Logical Appeal
"Come on, do you really think it's more advantageous in regards to the law to be a racial minority in the united states?",Manipulation,Others
"First, exactly how much combat do you think the Coast Guard sees? That said, if the only thing you took away from my comment is that I was advising you ""to go die"", then enjoy minimum wage, because you're more than likely going to be there for a long, *long* time.",Manipulation,Negative Emotional Appeal
"There is no such thing as ""older 35mm films... on 60fps."" Those movies were made in 24fps. If you are watching them in 60fps somehow, it is because your TV is digitally adding frames and speeding things up, hence the poor quality.",Rational Persuasion,Logical Appeal
BradleyManningsayswhat? Oh! That's right. He's not saying much... being in that prison cell for 3 years without a trial... Patriotic snark.,Manipulation,Others
Socialism is usually defined by worker owned means of production. This means that it is identical to capitalism with the exception that workers have a higher equity stake in the companies they work for.,Rational Persuasion,Logical Appeal
"You aren't making a coherent argument. You're simply listing everything that's happened recently which you believe to be bad, and ending with ""therefore the country will collapse"".",Manipulation,Negative Emotional Appeal
"Aside from the licensing issues, libraries are paid for by the users of said library. Even if you're not paying to rent the movie directly, you are paying for the community to gain the ability to view the film.",Rational Persuasion,Logical Appeal
"I call myself an independent feminist, meaning I don't care what NOW or Jezebel thinks. Actually, I think all feminists should be independent. Did we work to not be controlled by men so we can be controlled by other women?",Rational Persuasion,Personal Disclosure
The number of papers published in a one year period does nothing to say if its actually true or not nor about the quality of the arguments. In the first half of the 20th century you could have produced similar numbers for the support of lobotomy as a common treatment for the mentally ill.,Rational Persuasion,Logical Appeal
Above average doesn't have to be the cutoff between attractive and not attractive.,Rational Persuasion,Others
"When you work 12 hour days in a coal mine to pay for your family to live in a $50,000 trailer I think that time is one thing that you can't spare. You just want to eat and you may be too tired to cook.",Rational Persuasion,Logical Appeal
"What annoys me about stuff like that is that the ""it hurt's men too!"" angle often reduces mens issues to a footnote in the bigger picture that is promoting equality for women. It seems that men's rights existing on it's own is somehow offensive.",Manipulation,Othering
But why would you like to enter into a contract with your sibling? The State already recognises a bond between you. Do to mean that the rights recognised between siblings are less that the rights recognized between spouses?,Rational Persuasion,Persuasive Inquiry
"when you are untrained and mixing explosive and toxic chemicals in a motel room thus causing an explosion which severely burns a child in the next motel room, you are not guilty of a ""workplace accident"". You are guilty of gross negligence at the least.",Rational Persuasion,Logical Appeal
What's wrong with Adderall? It looks like you're arguing that the harm Adderall to an individual outweighs the benefit of completing a PhD. I'm not sure that's true. Do you think it's equally foolish for someone to drink a lot of Red Bull while completing a dissertation? Why or why not?,Rational Persuasion,Persuasive Inquiry
"If you devolve attraction and romance in to an equation or science you will have a horrendous life. It's an organic process. Someone will BE beautiful because you love them. You sound like you're prepping for some serious one night standing, not the long road of marraige.",Manipulation,Negative Emotional Appeal
I'm sure that abortion can have major psychological consequences on the mother such that it's not a decision to be made lightly.,Rational Persuasion,Logical Appeal
"In BC most districts try to make an explicit effort to include disabled students and other outliers in regular classroom activity. It does make content education slower, but socially it is a much richer social classroom dynamic. Source: I am a teacher.",Rational Persuasion,Personal Disclosure
"..........and a person committing the crime. There's always a victim, and always someone committing the crime. It makes no sense to blame the victim and say ""well, you should have tried harder not to be a victim""",Rational Persuasion,Logical Appeal
"Do you have any evidence to actually back that up? Your lack of understanding of a fetish does not mean that it is illegitimate. I am certain that there are plenty of husbands out there that legitimately want to get cuckolded, and that it is their idea.",Manipulation,Social Conformity
"Can you explain your reasoning for this stance? Not teaching something because they don't need to know it yet would undermine educating children completely as most skills aren't used until later in life; including reading, writing and doing basic sums.",Rational Persuasion,Persuasive Inquiry
"Don't forget the Duluth model, implemented by feminists. Possibly the biggest blow ever to male victims of domestic violence.",Manipulation,Othering
"How about we don't tell anyone anything? If I want to work midnights, that's my right. And if you want to have a career that pays less but has standard working hours, you can do that too.",Rational Persuasion,Logical Appeal
"A graphic beheading video isn't inciting violence, it's just disgusting. Is there any room, in your mind, for banning anything at all under the grounds of obscenity?",Rational Persuasion,Persuasive Inquiry
"I think that your sarcastic comment is actually correct. Yes, you consented to each of those things, and it was your bad decision making, so your should reap the consequences. I don't understand how or why you could blame that one anyone else.",Manipulation,Negative Emotional Appeal
"If you ask that to the chef, then you are taking away their focus from cooking, making it take longer for other patrons to get their food. A waiter can answer those questions while the chef focuses on cooking the food with less distractions.",Rational Persuasion,Logical Appeal
"I dare you to make the ""intent matters"" argument on SRS next time a joke makes their front page. I don't disagree that intent matters, I just think they're being extremely hypocritical.",Manipulation,Negative Emotional Appeal
"I would. Then leave a note reminding him that his car is no longer new, and he can now afford to park like everyone else.",Manipulation,Social Conformity
But you could be cremated and go to the urn with their ashes instead. Now you have a lovely park instead of a graveyard.,Rational Persuasion,Logical Appeal
"I can only speak about Germany, and university aged and younger: Most girls shave. Those who don't are quite often ridiculed",Manipulation,Social Conformity
"Okay, so it's valuable to *you*, but do you expect anyone else to value it at that much money? Not trying to be rude, but I don't honestly see anyone paying that much for a chunk of rock.",Manipulation,Othering
"For the umpteenth time, *violent crime rates cannot be compared between nations*. The differences in how they are recorded are too large to make any comparison meaningful, even for seemingly equal lables such as ""assault"". The only metric that is easily comperable is homicide.",Rational Persuasion,Logical Appeal
"If you don't gave a building full of programmers, you don't need someone to clean that building or make lunches for those workers or guard the parking lot.",Rational Persuasion,Logical Appeal
"You make unbacked generalizations (""MSNBC doesn't get facts wrong as much as Fox."") that make it hard to discuss. Both clearly are beyond the boundary of good journalism. How much they pass is irrelevant, we should reject them both.",Rational Persuasion,Logical Appeal
"The demand for healthcare should never be equated to demand for products and services. The ability to be healthy, alive, and productive is the only reason humanity is more than a mere mammal. We privatize healthcare at the cost of human decency.",Rational Persuasion,Logical Appeal
"But I desire a cupcake, and we'll say I have no money, and giving up that desire for a cupcake is self-degradation.",Manipulation,Negative Emotional Appeal
"Well, why do they have lightweight boxers? Everybody knows the heavyweights are physically superior and would dominate very time, why should we let them compete?",Rational Persuasion,Persuasive Inquiry
"You don't think that the militias would have taken shots at northern soldiers when they had a chance? Yes, they were emboldened, but they pushed for political change, they didn't kill a series of presidents or attempt to destroy the norths factories, etc.",Rational Persuasion,Logical Appeal
"There are good schools, but most of them are private schools and cost an arm and a leg. Unless you are gifted and can get into Stuyvesant or Bronx Science, you are screwed if you go public.",Manipulation,Othering
"The point of punishment is rehabilitation. If he has turned his life around and shows genuine remorse for his actions, what would be the point in punishing him? Now that I think about it, is anyone trying to punish him? What is the point of a pardon for a crime that no one is arresting you for?",Rational Persuasion,Persuasive Inquiry
This is true. And it includes the elderly. So we should all respect our elders.,Rational Persuasion,Others
"If presidents only served one term, it would more resemble the current second term than the current first term, as the big difference between the two--the need to get re-elected after the first--would be gone.",Rational Persuasion,Logical Appeal
"Walt makes the transition from simply needing the money to actually enjoying the entire process. That's what the last episode is all about. Walt finally admitting that he did all this for himself, to make himself feel important/successful after throwing away his big break earlier in life.",Rational Persuasion,Others
Maybe avoid conflict with Grog. Ask him to find even bigger cave or you will club him! Win situation for you.,Manipulation,Negative Emotional Appeal
Except he took a stand *by* playing the game. Saying that Jackie Robinson playing baseball wasn't central to his part in the civil rights movement is like saying refusing to move seats wasn't central to Rosa Parks' contribution.,Rational Persuasion,Logical Appeal
"Maybe! But you also don't really know till you've tested yourself and undergone ""trial by fire""... in my analogy, the weak man has proved himself to be strong mentally and thus worthy of praise, but the strong man remains untested! The strong man would need a suitably bigger mountain/challenge.",Rational Persuasion,Logical Appeal
"They don't bury you for YOU, they do it for your relatives, to have your memory linked to a particular place, a shrine that they can visit to lighten your loss. Don't be selfish.",Manipulation,Negative Emotional Appeal
But its what parents honestly believe. So they should lie to their children because of your rule would be cruel to them? That sounds like a problem with your rule.,Rational Persuasion,Logical Appeal
"You don't know the boys are better; you know only that average boys are better than average girls, but these are individuals, not averages.",Rational Persuasion,Logical Appeal
"Yeah, we replaced planes with robots, and now use robots far more often than we ever used planes. There may be a time in the future where a robot is cheaper than a boots on the ground soldier. It may be wise to start exercising restraint now.",Rational Persuasion,Logical Appeal
"If you can say that, you have no idea how much money one thousand dollars is to someone in poverty.",Manipulation,Othering
"You are wanting to legislate things that the government has no authority to do, and destroy families in the process. It is therefore more morally wrong to want to do that.",Manipulation,Negative Emotional Appeal
"Funny how the moment something benefits women, you're entirely convinced.",Manipulation,Othering
"The internet loved Gary Johnson, but the internet isn't regional, it is international. The number of supporters will be skewed. Under 18s, convicted felons, illegal immigrants and non-Americans all use the Internet and can all express a desire to vote for Bernie but many of them can't",Rational Persuasion,Logical Appeal
"Young girls are often taught they they should be ""nurturing"", they are also shamed for behaviour that boys are praised for (leadership in a boy is good, in a girl it is bossiness).",Rational Persuasion,Others
"They won't make a difference because anyone actually skilled enough in the areas of law, politics or science to be able to carry out these changes are too intelligent too believe in your conspiracy theories. Except, of course, for Hitler. He really hated those Jewish bankers.",Manipulation,Negative Emotional Appeal
"Just because a motorcyclist takes on a certain amount of risk when they ride, does not mean they should be restricted on the type of safety devices at their disposal.",Rational Persuasion,Logical Appeal
The police won't get to your house in time if the guy is outside of your bed room door.,Manipulation,Negative Emotional Appeal
"You can argue anything you want, you can argue the earth is a cube held on the back of a turtle, created by the love of the spaghetti monster. What matters is can your argument be deemed true, and it can not be. Live life as a slave for a while, feel the difference.",Manipulation,Negative Emotional Appeal
So if somebody had cut his finger off that would have been fine? Or his eyes? How far should anybody have been able to go without it being problematic?,Manipulation,Negative Emotional Appeal
"Bodybuilders and weightlifters are already forced into steroids. Look at ""natural"" bodybuilders and then the mr olympia contestants and you will see the difference that steroids make.",Rational Persuasion,Logical Appeal
you don't believe it is possible to make a rich kid feel like an outsider or embarrassed or ashamed of who he is because he's rich? the argument that it is more desirable to be rich or thin is different from the argument that they are therefore immune to being bullied for those attributes.,Rational Persuasion,Logical Appeal
"blurred lines as in: i shouldnt cross this line (""no""), but maybe ""no"" means ""yes"" and she is playing hard to get. As a male I see this behaviour unbecoming of a decent person.",Manipulation,Social Conformity
"""Do you find abusive relationships harmful? Just don't get abused then! It's so simple, how has nobody else thought of this yet?""",Manipulation,Negative Emotional Appeal
"have you considered that you are addicted, or at least cannot function to your full capacity without the large amounts of caffeine you are consuming. That may be considered not particularly healthy.",Rational Persuasion,Persuasive Inquiry
Nice straw man. Men are who society is based around. It is designed with them as the baseline. When you're a man in society you don't have to question your gender and how it relates to a situation. That's what male privilege is.,Manipulation,Othering
"It's a fairly self explanatory argument if you know what a Pi is. Both of these are not ""out of the box"" solutions to a given problem. Not only do they require time and effort to pull off but also require a fair bit of know-how and confidence in dealing with hardware and software.",Rational Persuasion,Logical Appeal
"Your answer doesn't address whether your specific life has meaning. You admitted, he doesn't need us, and we cannot offer him anything. His existence is completely independent of yours. Your life is not required for any higher purpose; therefore it does not have meaning.",Manipulation,Negative Emotional Appeal
"This thread isn't about under reporting, it's about what ""America"" cares about. And it seems clear to me that America cares about both boys and girls. It just generally isn't being told about the kidnappings of either gender.",Manipulation,Others
Everything you just said about women is not real anymore and hasn't been in at least 50 years !,Manipulation,Negative Emotional Appeal
"So you're saying you feel it's immoral, but have no arguments to support it? Then you don't have a view, you have an emotion, and that's pretty hard to change.",Manipulation,Negative Emotional Appeal
"Humans have different 'abilities of thought', if you will. A slave, regardless of whether they were born into it or not, would be able to comprehend that they were a slave. An animal is incapable of such a thought. It is a limit of their biology. So the slave - pet analogy is inherently flawed.",Rational Persuasion,Logical Appeal
"All your same problems apply to rural towns too, if not worse, so I guess you're arguing everyone should live in cities. I think the tranquility of rural and suburban life has something to say for it.",Rational Persuasion,Logical Appeal
Ever used a website which has google ads on it? Congratulations! Google is storing information about you without your explicit consent.,Manipulation,Negative Emotional Appeal
Because if they reach that level they can get nuclear weapons whenever they want and would be protected from military strikes targeting their nuclear program.,Rational Persuasion,Logical Appeal
"I don't understand why changing the genitals you were born with is a need and not a luxury. If I felt that I should have been born with a third leg coming out of my forehead, should it be a necessary action for me to acquire such a bodily transfiguration?",Manipulation,Othering
"Except that if you want Sanders to get through, the first big hurdle is for him to win the primary. That's something everyone can contribute to.",Rational Persuasion,Logical Appeal
"Lots of miconceptions about these two. ""I hate odd numbers, ughh, I have OCD!"" No. You don't. ""Ugh I'm so forgetful, ADD am I right?"" No. You're wrong.",Manipulation,Others
"You do not calculate minimum wage or its impact based on a single business, or even a single industry. You calculate it with the economy as a whole.",Rational Persuasion,Others
"Umm... I hate to be the one to break this to you (oh wait no I don't) but Tina Fey is an incredibly attractive woman, regardless of humor.",Manipulation,Others
"The way I read his post is ""We always, always, always have to talk about America first, so chances are it will include some bashing"".",Manipulation,Negative Emotional Appeal
"Now tell us about all of the times that you know of men treating women badly in relationships. If you can't come up with a few, let me know and I'll share story time with you. (I'm a guy, by the way.)",Manipulation,Others
"Anyone who has enough money to build that pool probably pays a lot of tax money to the government (not in every single case). But of course, government is not necessarily known for wise and effective use of funds for society.",Rational Persuasion,Logical Appeal
"So, for it to fit your definition of morality, it has to have no pragmatic purpose. And, in order for us to change your view, we have to show that it does have a pragmatic purpose. Is that correct?",Rational Persuasion,Persuasive Inquiry
"You can change your city, not your skin color. And sports players are moved around all the time.",Manipulation,Social Conformity
I want to make sure I get this straight...because you think businesses are being cheap and not paying employees enough you refuse to tip? You don't give employees money in order to send a message to their employers? Am I really reading it right?,Manipulation,Negative Emotional Appeal
"If no evidence is found, the previous report may be *detrimental* to the victim, especially if s/he is raped again. The victim should be allowed to make a reasonable assessment on the credibility of their case before choosing to go to the police.",Rational Persuasion,Logical Appeal
"I'm not sure you understand how being poor works. If your choices are no job or job with horrible conditions and extremely low pay that will at least allow you to occasionally buy food, you're going to take the job.",Rational Persuasion,Logical Appeal
You can't debate a punch in the face. Sometimes you simply need to take up arms.,Rational Persuasion,Others
"I would argue that police officers are more likely to get away with a questionable shoot than a civilian, so they are less likely to hesitate before shooting. In short, civilians have a fear of prison in the back of their minds that officers don't have.",Rational Persuasion,Logical Appeal
Do you not realize how ridiculous it is to be offended by a drawing in the 21st century???,Manipulation,Negative Emotional Appeal
"You choose neither, but one is going to happen whether you attempt to influence it or not...",Rational Persuasion,Others
What a terrible ice cream flavor. Your choice of ice cream is deeply immoral.,Manipulation,Negative Emotional Appeal
The right to control our own bodies is our most fundamental right. Why not start with providing birth control and birth control education for free and see where that takes you?,Rational Persuasion,Persuasive Inquiry
"Do you take all seven kingdoms to be as silly as Dorne when it comes to succession? You maybe have a good argument for Viserys had he not been ""crowned"" or even Dany's son Rhaego had he lived. But no woman may inherit the Iron Throne.",Manipulation,Othering
"Considering the costs involved and how much it would annoy/dissuade trainees, no, it would not be a plus. It would be an overall minus to most organizations.",Rational Persuasion,Logical Appeal
"""Pass that tax off to the poor"" In return for, you know, a place to live.",Manipulation,Othering
"By my logic, women are more likely to leave the working world behind, or to minimize their working hours, to prioritize childcare and other non-career goals.",Manipulation,Othering
Because babies don't care if you find their preferences reasonable or not?,Rational Persuasion,Others
"Position of strength probably means they would still hold Pyongyang and any WMD and an ability to threaten kamikaze style ""If I'm going down I'm taking everyone else with me"" attacks on neighboring countries.",Rational Persuasion,Logical Appeal
"You don't need to invent a new language for that, just reform spelling of an existing langauge. But English is among the worst, most other languages use much more reasonable spelling.",Rational Persuasion,Logical Appeal
"You know what else is a naturally occurring plant? Hemlock. Also oleander. And both of those are deadly. Also, ""chemicals"" is not a bad word. Water is a chemical. There are chemicals that are essential to life.",Rational Persuasion,Empirical Evidence
"I'm not someone who hears lyrics when I listen to music, but I have to tell you that you've changed my view that Kanye was shallow and pandering with his lyrics. You make it seem that they are truly heartfelt and his music is an impression of himself.",Rational Persuasion,Personal Disclosure
And they don't take the time to cook for themselves. It's far quicker to grab a bite at McDonalds.,Rational Persuasion,Logical Appeal
"So you're saying that bullying is cool, as long as it's physically possible to change whatever aspect of yourself that you get bullied over?",Rational Persuasion,Persuasive Inquiry
"Time out, did you just explain a massive argument against your stated position while claiming to be incapable of understanding it? This entire post seems like a strawman composed of other, strawier strawmen.",Manipulation,Negative Emotional Appeal
The game isn't even out yet. Isn't it a bit premature to be making value judgements based on its level of quality?,Rational Persuasion,Persuasive Inquiry
I can't change your mind if all you're gonna do is give generic answers to how you feel about a movie or anything for that matter. Specificity please.,Rational Persuasion,Persuasive Inquiry
How is forcing me to get a tattoo not a civil rights violation when taking my DNA or fingerprints without my permission is?,Rational Persuasion,Persuasive Inquiry
"You sound like someone who has never been homeless. Try being at a spot in your life when it's everything you can do to take care of yourself, and imagine the extra weight of trying to take care of another living creature",Rational Persuasion,Persuasive Inquiry
"I am confused on how you don't reach that conclusion. Whites rarely sue for discrimination, and there are many cases of fraudulent discrimination cases. This comes from a non color blind eye of the law.",Manipulation,Othering
"And that's what many republicans want, states to have more power and the federal government to have less power, but no, they are racist fundies from the south",Manipulation,Othering
I'd ask you to elaborate but your username already tells me where that argument would go,Manipulation,Negative Emotional Appeal
Can I post under your username? I assume this is fine because you don't own it. Then I could simply post that you'd changed your view.,Manipulation,Negative Emotional Appeal
I get the feeling that you've never taken care of a child. It's amazing the trouble they can get into in no time at all.,Rational Persuasion,Others
"yeah. looks at whitehouse.gov petitions. if you want that to be your government...I mean, I ain't exactly thrilled about what we got, but I also don't want the 28th Amendment to the Constitution to be 'KILL JUSTIN BIEBER LOL'",Rational Persuasion,Others
Ignorance of the law is not excuse to not following the law. So why is their knowledge pertinent to their breaking of the law? Should lawyers and law professors also be held to higher standards because they have a better grasp on the law?,Rational Persuasion,Persuasive Inquiry
"Canada is great, but they have their own interests, laws, and standards for entry. There is no reason not to ""trust"" them, but the U.S. would be losing the sovereignty over its borders.",Rational Persuasion,Logical Appeal
