text,first_label,second_label
"If someone were to present to them a convincing argument for why existing drug laws violate the constitution, yes. That's part of their job, assessing existing and new laws against the constitution when a case involving that makes its way to them.",Rational Persuasion,Empirical Evidence
"Come on man - If you've ever had an assignment with a due date, you've been expected to do all of those things too. A college class could give you the same time management experience for someone who prioritizes it - it's not exclusive to the work force.",Rational Persuasion,Logical Appeal
I think this is an often understated part of penal system (and I'm bummed you beat me to it). Ensuring that the victims and the public at large is appeased is as important as teaching the criminals a lesson.,Rational Persuasion,Logical Appeal
"But surely there must be some point at which a minimum wage causes unemployment? If not, couldn't we just make the minimum wage much higher, say, $40-50 per hour?",Rational Persuasion,Persuasive Inquiry
"I'm guessing that you haven't studied music theory, or a related field? I haven't either, but many band members have, and they decided that a bass player improves how they sound. I trust their judgement.",Rational Persuasion,Logical Appeal
"60,000 is great money. However, teaching salaries vary WILDLY from state to state. I make 33K before taxes and live in a no-tenure state. And yes, we have plenty of applicants, but where I live, the pool is far from flooded and higher wages/more competition would attract BETTER applicants.",Rational Persuasion,Personal Disclosure
the global cooling of the 70s was debunked -- in the 70s; it was only ever held by a minority of scientists.,Rational Persuasion,Empirical Evidence
That's not true in the slightest. Tests are pressured environments with strings attached to those exams (SATs ~ getting into college) and time limits. Many kids and adults do not perform well under pressure.,Rational Persuasion,Logical Appeal
"This seems hypocritical of you. Women address issues facing women and they're doing what's necessary, men address issues facing men and they're being condescending. Why are women's issues *not* human rights issues, but issues for men are?",Rational Persuasion,Persuasive Inquiry
"His point isn't the legitimacy of the paper or what it wrote, its using language to disguise veiled racism. To be more current, think about the controversy with the word ""thug"" lately.",Rational Persuasion,Persuasive Inquiry
They are putting in more total but less percent of their work and income.. Your saying they're still helping more is like my saying that superman running two marathons is more difficult for him than me running one.,Rational Persuasion,Logical Appeal
The thing is nobody follows or listens to average Joe. So in reality it's just the big players that have found a way to get listened to even more.,Rational Persuasion,Logical Appeal
"If you put your toddler in day care, then you are not being a full time parent, so of course it's easier!",Rational Persuasion,Logical Appeal
"It has been illegal all along, which is why they have to conceal the original source of the information. They do it anyway, which is a reason for you to dislike the NSA data collection program.",Rational Persuasion,Logical Appeal
"It's hardly a level playing field. Instead of going to those willing/able to pay, it goes to those willing/able to take time off work to wait in line.",Rational Persuasion,Logical Appeal
"I think you're seriously underestimating the number of deaths caused by influenza annually. It's nowhere near the ""weak and nonexistent"" thing you make it out to be.",Rational Persuasion,Logical Appeal
"A grand jury can be presented with evidence not admissible in court. Again, this is another reason why the prosecutor has such an advantage. Source: lawyer who practiced in St. Louis County-- me.",Rational Persuasion,Personal Disclosure
"In my case, I use my car almost exclusively to get to remote sites for work. My costs are 15-20% of my gross pay. I'd say my car makes me money.",Rational Persuasion,Personal Disclosure
"So if your logic is about ""more sources for happiness you can enjoy"", then video games are good, because video games would add one more source of happiness. If you did all of those activities that you listed and, in addition to that, you enjoyed video games, that would be better, right?",Rational Persuasion,Logical Appeal
"Coal power releases a lot more radiation than nuclear power does, and kills thousands of times more workers. That's with current, primitive forms of nuclear power.",Rational Persuasion,Empirical Evidence
"So you have a problem with the Christian emphasis of mercy and forgiveness. Cool. I don't see anything in forgiveness that is incompatible to a modern society, especially when that forgiveness is freely given.",Rational Persuasion,Logical Appeal
"Because money isn't the only issue. For example, if employers are more likely to hire a white candidate than a black candidate then giving money to that black person isn't going to help when it's harder for them to get a job because of the color of their skin.",Rational Persuasion,Logical Appeal
"As an ex-mormon, can confirm. Members give 10% to the church. The church buys real estate and malls and stocks. And yet it is defined as 'charitable giving'.",Rational Persuasion,Personal Disclosure
"Originally Boston Strong merchandise *did* go to fund the charity for victims of the attacks. Some Boston Strong merchandise does still fund charities. The sellers that don't give some proceeds to charity might not be lying, but it is slightly deceptive.",Rational Persuasion,Logical Appeal
They signed up for it. I'd feel bad for this kid if he had been drafted but that doesn't happen anymore...,Rational Persuasion,Logical Appeal
Tyrannical governments don't want to kill there citizens but to control them.This is difficult when citizens are armed.,Rational Persuasion,Logical Appeal
"Class division is also felt by nominal differences. What if we went around calling mixed race marriages just 'partnerships'? I know this is the dead horse of pro marriage equality logic, but it should make clear that names matter.",Rational Persuasion,Logical Appeal
"But if women are allowed to be in combat roles, they should have the same physical requirements as men. I think that everybody in combat roles should be able to physically drag/carry their fellow soldiers if needed.",Rational Persuasion,Logical Appeal
"It seems that women expect individual messages of several sentences, written in a thoughtful way, because that is what women DO expect. And the men who do this will get their attention. And some men will and do do this. So the expectation isn't at all unrealistic. You just don't want to meet it.",Rational Persuasion,Logical Appeal
"I think this is the main point. If you're in a car accident, the EMT isn't going to rummage around your pockets or car to find out if you're listed as an organ donor before deciding what to do. They're going to treat you the same way they treat any patient in need.",Rational Persuasion,Logical Appeal
"Any my argument is that if there are so many exceptions, how useful is it, really?",Rational Persuasion,Logical Appeal
"I think your view would make a lot more sense if it were ""rape victims shouldn't have to pay child support."" It's not rape in some states if the guy is 16 and the girl is 18, for example.",Rational Persuasion,Empirical Evidence
"He doesn't get to have consent, it isn't his body. It sounds like his girlfriend doesn't mind. If she does that's a completely separate issue.",Rational Persuasion,Logical Appeal
"Makeup isn't a wonder drug. If you're a Steve Buscemi, it won't turn you into a Leo DiCaprio. And I don't see how it's any more deceiving than getting dressed up for a night out when you normally wear a t shirt and sweats.",Rational Persuasion,Logical Appeal
"You are trying to make fair something that is not. Both parties cannot equally participate in the gestation process. Only women, at this point in time, can bring an embryo to life.",Rational Persuasion,Logical Appeal
Sports are entertainment. The excess bowl games will die off if no one watches them. If there is enough viewership to sustain them then they are obviously providing enough entertainment to justify their existence.,Rational Persuasion,Logical Appeal
if the parent doesn't want to pay for college that is their choice. but it is unfair to take any chance at financial aid away from the student because their dad makes good money when he isn't supporting the student anyway.,Rational Persuasion,Logical Appeal
"The only reason those companies exist is because of vegan-related movements that call attention to the awful conditions in many mass-production farms. The more vegans or vegetarians there are, the more important it will be for companies to market ethical treatment of animals.",Rational Persuasion,Logical Appeal
"The key difference, to me, is that an imprisoned man can be set free, and even compensated. The death penalty cannot be reversed.",Rational Persuasion,Logical Appeal
"They get by on talent alone their whole lives because *they can do that*. The NFL does not need or want to recruit players with strategic knowledge; they can just get the best players, and teach whatever they need themselves. It's not clear why they would prefer graduates of this program.",Rational Persuasion,Logical Appeal
"But can't you make that claim for anything? ""Well first we pay taxes, buy then what will they take next?"". The fact is, with both taxes, and guns, the answer is nothing. The government doesn't sit around and come up with ways to take citizens rights.",Rational Persuasion,Logical Appeal
"Agreed, but is there any proof that making the laws very harsh will actually help curb drunk driving? If you're going to remove a large portion of someone's freedom and potential livelyhood we need to make sure this actually works.",Rational Persuasion,Persuasive Inquiry
"Speak for your own country. In many countries attempted suicide is not a crime (eg NL). What would be the point? They need help, not a criminal conviction.",Rational Persuasion,Empirical Evidence
dude it's not racist I just think Mein Kampf was a well written book with great narrative that happens to make solid points.,Rational Persuasion,Personal Disclosure
The Senate isn't dictating any policy. They're just not accepting the framing that the House can make certain policies preconditions for funding the government.,Rational Persuasion,Logical Appeal
Now hold on. If you read the Harry Potter novels at the age the characters are (which I did) you can relate to the characters very easily. Harry Potter is about the transition from a child to an adult.,Rational Persuasion,Logical Appeal
"If a black child had wanted to run around Sam Francisco dressed as Batman, would Make A Wish have excluded him from doing so? No. So there is no white privilege in how Make A Wish selects which wishes to make.",Rational Persuasion,Logical Appeal
"Yes, but how can you expect turnover to be equal, or even say with confidence that it is or is not, when such a huge inequality exists? What that amounts to is using the income gap (and it's downstream effects) as justification for their to be an income gap.",Rational Persuasion,Logical Appeal
"The system should be designed for actual users, not for mythical perfect users who only pick perfect passwords. The adobe leak I cited had MANY users using simple passwords. Faster lockout (5 instead of 50) will, empirically, make real life systems more secure.",Rational Persuasion,Empirical Evidence
"Exactly. I'm a student but my wife works. When I had winter break and she was still working, it was of course my job to take care of the house. It's not about gender, it's about both spouses doing their part.",Rational Persuasion,Personal Disclosure
"US Consitution trumps state laws or state constitutions. If a state makes a law requiring bible classes in public school, for example, the Supreme Court will most likely strike it down.",Rational Persuasion,Empirical Evidence
"Those are still low skill, low wage jobs that aren't exactly going to help Keith move up the social ladder.",Rational Persuasion,Logical Appeal
"If you don't need Facebook to keep up with your friends, then why do you use it?",Rational Persuasion,Persuasive Inquiry
"If you vote for a politician pledging a tax break, they are giving you money for doing no more work than you were the year before.",Rational Persuasion,Logical Appeal
"The secret patent idea is still pretty bad because you have some brilliant scientists spending their time trying to figure out a problem some other group had already solved. If it was all public domain they could be working on something new instead of wasting time, money, and their creative energy.",Rational Persuasion,Logical Appeal
"I would presume because the vaccination/autism link was only ever put forward in one paper, which was afterward rescinded, and by a guy whose medical license was revoked for unethical behavior.",Rational Persuasion,Logical Appeal
Would you consider equally qualified men to be superior to women because the women can get pregnant and take more time off/become inefficient?,Rational Persuasion,Persuasive Inquiry
I think you need more of a foundation for your position than just that the fetus will become a unique person. Why does it matter if they will become a unique person?,Rational Persuasion,Persuasive Inquiry
You're missing the part where math teaches children to cultivate their logic and problem solving skills. We need engineers and computer programmers. Without teaching math this is an impossibility.,Rational Persuasion,Logical Appeal
"You may want to read the Constitution. SCOTUS is part of checks and balances. You may not *like* it, but that's their function under the Constitution.",Rational Persuasion,Logical Appeal
"There is no such thing as ""older 35mm films... on 60fps."" Those movies were made in 24fps. If you are watching them in 60fps somehow, it is because your TV is digitally adding frames and speeding things up, hence the poor quality.",Rational Persuasion,Logical Appeal
Socialism is usually defined by worker owned means of production. This means that it is identical to capitalism with the exception that workers have a higher equity stake in the companies they work for.,Rational Persuasion,Logical Appeal
"Aside from the licensing issues, libraries are paid for by the users of said library. Even if you're not paying to rent the movie directly, you are paying for the community to gain the ability to view the film.",Rational Persuasion,Logical Appeal
"I call myself an independent feminist, meaning I don't care what NOW or Jezebel thinks. Actually, I think all feminists should be independent. Did we work to not be controlled by men so we can be controlled by other women?",Rational Persuasion,Personal Disclosure
The number of papers published in a one year period does nothing to say if its actually true or not nor about the quality of the arguments. In the first half of the 20th century you could have produced similar numbers for the support of lobotomy as a common treatment for the mentally ill.,Rational Persuasion,Logical Appeal
"When you work 12 hour days in a coal mine to pay for your family to live in a $50,000 trailer I think that time is one thing that you can't spare. You just want to eat and you may be too tired to cook.",Rational Persuasion,Logical Appeal
But why would you like to enter into a contract with your sibling? The State already recognises a bond between you. Do to mean that the rights recognised between siblings are less that the rights recognized between spouses?,Rational Persuasion,Persuasive Inquiry
"when you are untrained and mixing explosive and toxic chemicals in a motel room thus causing an explosion which severely burns a child in the next motel room, you are not guilty of a ""workplace accident"". You are guilty of gross negligence at the least.",Rational Persuasion,Logical Appeal
What's wrong with Adderall? It looks like you're arguing that the harm Adderall to an individual outweighs the benefit of completing a PhD. I'm not sure that's true. Do you think it's equally foolish for someone to drink a lot of Red Bull while completing a dissertation? Why or why not?,Rational Persuasion,Persuasive Inquiry
I'm sure that abortion can have major psychological consequences on the mother such that it's not a decision to be made lightly.,Rational Persuasion,Logical Appeal
"In BC most districts try to make an explicit effort to include disabled students and other outliers in regular classroom activity. It does make content education slower, but socially it is a much richer social classroom dynamic. Source: I am a teacher.",Rational Persuasion,Personal Disclosure
"..........and a person committing the crime. There's always a victim, and always someone committing the crime. It makes no sense to blame the victim and say ""well, you should have tried harder not to be a victim""",Rational Persuasion,Logical Appeal
"Can you explain your reasoning for this stance? Not teaching something because they don't need to know it yet would undermine educating children completely as most skills aren't used until later in life; including reading, writing and doing basic sums.",Rational Persuasion,Persuasive Inquiry
"How about we don't tell anyone anything? If I want to work midnights, that's my right. And if you want to have a career that pays less but has standard working hours, you can do that too.",Rational Persuasion,Logical Appeal
"A graphic beheading video isn't inciting violence, it's just disgusting. Is there any room, in your mind, for banning anything at all under the grounds of obscenity?",Rational Persuasion,Persuasive Inquiry
"If you ask that to the chef, then you are taking away their focus from cooking, making it take longer for other patrons to get their food. A waiter can answer those questions while the chef focuses on cooking the food with less distractions.",Rational Persuasion,Logical Appeal
But you could be cremated and go to the urn with their ashes instead. Now you have a lovely park instead of a graveyard.,Rational Persuasion,Logical Appeal
"For the umpteenth time, *violent crime rates cannot be compared between nations*. The differences in how they are recorded are too large to make any comparison meaningful, even for seemingly equal lables such as ""assault"". The only metric that is easily comperable is homicide.",Rational Persuasion,Logical Appeal
"If you don't gave a building full of programmers, you don't need someone to clean that building or make lunches for those workers or guard the parking lot.",Rational Persuasion,Logical Appeal
"You make unbacked generalizations (""MSNBC doesn't get facts wrong as much as Fox."") that make it hard to discuss. Both clearly are beyond the boundary of good journalism. How much they pass is irrelevant, we should reject them both.",Rational Persuasion,Logical Appeal
"The demand for healthcare should never be equated to demand for products and services. The ability to be healthy, alive, and productive is the only reason humanity is more than a mere mammal. We privatize healthcare at the cost of human decency.",Rational Persuasion,Logical Appeal
"Well, why do they have lightweight boxers? Everybody knows the heavyweights are physically superior and would dominate very time, why should we let them compete?",Rational Persuasion,Persuasive Inquiry
"You don't think that the militias would have taken shots at northern soldiers when they had a chance? Yes, they were emboldened, but they pushed for political change, they didn't kill a series of presidents or attempt to destroy the norths factories, etc.",Rational Persuasion,Logical Appeal
"The point of punishment is rehabilitation. If he has turned his life around and shows genuine remorse for his actions, what would be the point in punishing him? Now that I think about it, is anyone trying to punish him? What is the point of a pardon for a crime that no one is arresting you for?",Rational Persuasion,Persuasive Inquiry
"If presidents only served one term, it would more resemble the current second term than the current first term, as the big difference between the two--the need to get re-elected after the first--would be gone.",Rational Persuasion,Logical Appeal
Except he took a stand *by* playing the game. Saying that Jackie Robinson playing baseball wasn't central to his part in the civil rights movement is like saying refusing to move seats wasn't central to Rosa Parks' contribution.,Rational Persuasion,Logical Appeal
"Maybe! But you also don't really know till you've tested yourself and undergone ""trial by fire""... in my analogy, the weak man has proved himself to be strong mentally and thus worthy of praise, but the strong man remains untested! The strong man would need a suitably bigger mountain/challenge.",Rational Persuasion,Logical Appeal
But its what parents honestly believe. So they should lie to their children because of your rule would be cruel to them? That sounds like a problem with your rule.,Rational Persuasion,Logical Appeal
"You don't know the boys are better; you know only that average boys are better than average girls, but these are individuals, not averages.",Rational Persuasion,Logical Appeal
"Yeah, we replaced planes with robots, and now use robots far more often than we ever used planes. There may be a time in the future where a robot is cheaper than a boots on the ground soldier. It may be wise to start exercising restraint now.",Rational Persuasion,Logical Appeal
"The internet loved Gary Johnson, but the internet isn't regional, it is international. The number of supporters will be skewed. Under 18s, convicted felons, illegal immigrants and non-Americans all use the Internet and can all express a desire to vote for Bernie but many of them can't",Rational Persuasion,Logical Appeal
"Just because a motorcyclist takes on a certain amount of risk when they ride, does not mean they should be restricted on the type of safety devices at their disposal.",Rational Persuasion,Logical Appeal
"Bodybuilders and weightlifters are already forced into steroids. Look at ""natural"" bodybuilders and then the mr olympia contestants and you will see the difference that steroids make.",Rational Persuasion,Logical Appeal
you don't believe it is possible to make a rich kid feel like an outsider or embarrassed or ashamed of who he is because he's rich? the argument that it is more desirable to be rich or thin is different from the argument that they are therefore immune to being bullied for those attributes.,Rational Persuasion,Logical Appeal
"have you considered that you are addicted, or at least cannot function to your full capacity without the large amounts of caffeine you are consuming. That may be considered not particularly healthy.",Rational Persuasion,Persuasive Inquiry
"It's a fairly self explanatory argument if you know what a Pi is. Both of these are not ""out of the box"" solutions to a given problem. Not only do they require time and effort to pull off but also require a fair bit of know-how and confidence in dealing with hardware and software.",Rational Persuasion,Logical Appeal
"Humans have different 'abilities of thought', if you will. A slave, regardless of whether they were born into it or not, would be able to comprehend that they were a slave. An animal is incapable of such a thought. It is a limit of their biology. So the slave - pet analogy is inherently flawed.",Rational Persuasion,Logical Appeal
"All your same problems apply to rural towns too, if not worse, so I guess you're arguing everyone should live in cities. I think the tranquility of rural and suburban life has something to say for it.",Rational Persuasion,Logical Appeal
Because if they reach that level they can get nuclear weapons whenever they want and would be protected from military strikes targeting their nuclear program.,Rational Persuasion,Logical Appeal
"Except that if you want Sanders to get through, the first big hurdle is for him to win the primary. That's something everyone can contribute to.",Rational Persuasion,Logical Appeal
"Anyone who has enough money to build that pool probably pays a lot of tax money to the government (not in every single case). But of course, government is not necessarily known for wise and effective use of funds for society.",Rational Persuasion,Logical Appeal
"So, for it to fit your definition of morality, it has to have no pragmatic purpose. And, in order for us to change your view, we have to show that it does have a pragmatic purpose. Is that correct?",Rational Persuasion,Persuasive Inquiry
"If no evidence is found, the previous report may be *detrimental* to the victim, especially if s/he is raped again. The victim should be allowed to make a reasonable assessment on the credibility of their case before choosing to go to the police.",Rational Persuasion,Logical Appeal
"I'm not sure you understand how being poor works. If your choices are no job or job with horrible conditions and extremely low pay that will at least allow you to occasionally buy food, you're going to take the job.",Rational Persuasion,Logical Appeal
"I would argue that police officers are more likely to get away with a questionable shoot than a civilian, so they are less likely to hesitate before shooting. In short, civilians have a fear of prison in the back of their minds that officers don't have.",Rational Persuasion,Logical Appeal
The right to control our own bodies is our most fundamental right. Why not start with providing birth control and birth control education for free and see where that takes you?,Rational Persuasion,Persuasive Inquiry
"Considering the costs involved and how much it would annoy/dissuade trainees, no, it would not be a plus. It would be an overall minus to most organizations.",Rational Persuasion,Logical Appeal
"Position of strength probably means they would still hold Pyongyang and any WMD and an ability to threaten kamikaze style ""If I'm going down I'm taking everyone else with me"" attacks on neighboring countries.",Rational Persuasion,Logical Appeal
"You don't need to invent a new language for that, just reform spelling of an existing langauge. But English is among the worst, most other languages use much more reasonable spelling.",Rational Persuasion,Logical Appeal
"You know what else is a naturally occurring plant? Hemlock. Also oleander. And both of those are deadly. Also, ""chemicals"" is not a bad word. Water is a chemical. There are chemicals that are essential to life.",Rational Persuasion,Empirical Evidence
"I'm not someone who hears lyrics when I listen to music, but I have to tell you that you've changed my view that Kanye was shallow and pandering with his lyrics. You make it seem that they are truly heartfelt and his music is an impression of himself.",Rational Persuasion,Personal Disclosure
And they don't take the time to cook for themselves. It's far quicker to grab a bite at McDonalds.,Rational Persuasion,Logical Appeal
"So you're saying that bullying is cool, as long as it's physically possible to change whatever aspect of yourself that you get bullied over?",Rational Persuasion,Persuasive Inquiry
The game isn't even out yet. Isn't it a bit premature to be making value judgements based on its level of quality?,Rational Persuasion,Persuasive Inquiry
I can't change your mind if all you're gonna do is give generic answers to how you feel about a movie or anything for that matter. Specificity please.,Rational Persuasion,Persuasive Inquiry
How is forcing me to get a tattoo not a civil rights violation when taking my DNA or fingerprints without my permission is?,Rational Persuasion,Persuasive Inquiry
"You sound like someone who has never been homeless. Try being at a spot in your life when it's everything you can do to take care of yourself, and imagine the extra weight of trying to take care of another living creature",Rational Persuasion,Persuasive Inquiry
Ignorance of the law is not excuse to not following the law. So why is their knowledge pertinent to their breaking of the law? Should lawyers and law professors also be held to higher standards because they have a better grasp on the law?,Rational Persuasion,Persuasive Inquiry
"Canada is great, but they have their own interests, laws, and standards for entry. There is no reason not to ""trust"" them, but the U.S. would be losing the sovereignty over its borders.",Rational Persuasion,Logical Appeal
Money may not be an incentive but it's very needed since you have to eat The websites that stream songs actually do pay artists above what the radio does if you factor in that the radio is reaching more than one person at a time,Rational Persuasion,Logical Appeal
You didn't actually consent to anything except drinking the alcohol in the first place. All the other ones you weren't in your right mind (because you were drunk) and thus could not consent to anything.,Rational Persuasion,Logical Appeal
"Dude, come on. Do you really not understand that, in plain English, ""you throw like a girl"" implies that girls can't throw? When you insult somebody by saying they're a member of another identity, *you are insinuating that there's something wrong with belonging to that identity*.",Rational Persuasion,Logical Appeal
"If nothing on the scale of Wal-Mart could exist, how would large projects - expensive research, building planes, etc. - be completed?",Rational Persuasion,Persuasive Inquiry
I feel it's even more important in a multi party system most of the time. In Germany the NPD (essentially the neonazi party) iirc has a higher voter turnout than the others so by not voting you end up helping them.,Rational Persuasion,Empirical Evidence
"There are more elections than just the Presidency. Ballots for Congressional Seats, Senate seats, and even your county commissioners will always have a bigger impact on your daily life and tax dollars. Pay attention to these races, and you will see that the range is bigger than you think.",Rational Persuasion,Empirical Evidence
"You get enough money to replace what was lost. If you owned a car worth $15,000, then you've only lost $15,000 worth of value. Why should someone pay for more than what was actually lost?",Rational Persuasion,Persuasive Inquiry
"I suggest you read through the details of that link, because at no point did that person actually use the bayonet as a weapon.",Rational Persuasion,Logical Appeal
"If he was dancing simply for his own enjoyment that would be the case, but here he is clearly trying to connect with and engage with the public. This earns the police department trust and respect, which helps the police do their jobs better.",Rational Persuasion,Logical Appeal
The public at the very least should wait until the trial. Nancy Grace has built a career at speculating on crimes before there's much evidence let alone a trial. Everyone in America had decided their stance in the Trayvon Martin case ages before any evidence was given in court.,Rational Persuasion,Logical Appeal
"If everything and everybody were recorded at all times, it would be very hard to make a false conviction. If you had video footage of every waking moment of your life as well as a record of every conversation, alibis would be much easier to establish.",Rational Persuasion,Logical Appeal
"Ever notice that the phrase ""man up"" is only used when it's trying to get someone to do something against their will?",Rational Persuasion,Persuasive Inquiry
Or they'll make you watch the ads AND make you to pay for stuff. That seems more likely IMHO. Sort of like how nowadays when you go to a movie you pay $12 admission and then still have to sit through half an hour of commercials.,Rational Persuasion,Logical Appeal
"There's a pretty decent argument to be made that any alien species that has the resources/energy and desire to cross the interstellar void is going to be able to crush us with pretty much zero effort, so spending money and effort on anti-alien defenses would be a giant waste.",Rational Persuasion,Logical Appeal
"Why do you think the woman who bears your children would not want to live with them? Reality is that if you choose not to live with the mother of your kids, you will be paying child support and seeing them a limited amount of time.",Rational Persuasion,Persuasive Inquiry
"If Hitler was so socialist, then why did he have the socialists murdered because they were his enemies?",Rational Persuasion,Logical Appeal
"To me, it really sounds like your family are the ones being selfish in all of this, they are demanding you do something you don't want to do, something that will cost you quite a bit of money, for their satisfaction. That is the definition of selfish.",Rational Persuasion,Logical Appeal
Congress is male-dominated because the 53% voting demographic of women put them there,Rational Persuasion,Empirical Evidence
"I came from a household where, rather than get a divorce, because her religion forbade that, my mother killed herself rather than live with my abuse father. Go ahead, tell me that that was better than a divorce.",Rational Persuasion,Personal Disclosure
"They don't see it as hurting themselves, take smokers/drinkers for example. They know they are hurting themselves, but it makes them feel better in some way, so they still choose to do it.",Rational Persuasion,Logical Appeal
"Well your view was based on flawed evidence *until* you were aware of the empirical evidence. Your previous observations don't become ""better"" evidence just because your conclusion based on them was right.",Rational Persuasion,Logical Appeal
"Another difference between smoking and obesity: Everyone can already tell if someone is obese, but on the other hand it is not obvious if somebody has lung cancer or heart problems from smoking (until they are in the hospital).",Rational Persuasion,Logical Appeal
"Society has to make the choice on the legality of it, though. Every child requires varying degrees of care, and many will not continue their lineage. What creates a moral bright line for how much extra care is required to justify killing a child? Is sterility a justification for killing a child?",Rational Persuasion,Persuasive Inquiry
That still doesn't go against anything I said. They still think that 2+2=5 and that you are wrong for thinking 2+2=4. Should it be okay for them to manipulate you?,Rational Persuasion,Logical Appeal
"Division, unlike square roots, is an important life skill that will come in handy very often, and you can't ALWAYS have a calculator. Even if your phone is dead, you should know how to equally divide 240 cookies among 8 boxes.",Rational Persuasion,Logical Appeal
"The kind of kids who take the easy way out aren't the kind of kids who would, or you would even want necessarily, to go into medicine.",Rational Persuasion,Logical Appeal
One if the reasons that is often given for keeping the system in the UK is so children can return home from school in the daylight during winter. They say the road accident rate would soar. That has costs on several levels.,Rational Persuasion,Logical Appeal
"I'm not risking my life or that of my children or pets because the person who broke into my house *might* not be a danger to us. They've already shown disregard for the sanctity of my home so there's no question that they intend to do me some harm, the question is of what degree.",Rational Persuasion,Logical Appeal
"During highschool, I got a 2.77 cumulative GPA. I am now a 4.03 GPA college student with a cancer research fellowship and on my way to medical school. Some of us get our acts together later.",Rational Persuasion,Personal Disclosure
"I think the point is that marriage isn't ACTUALLY a basic human right. If it were, it would be universally accepted, regardless of condition.",Rational Persuasion,Logical Appeal
"Because doxxing and witch hunts happen frequently here. On the canceled USU talk, if someone threatens a *mass shooting*, not just a personal threat, do you think she'd feel comfortable going to the school anyway?",Rational Persuasion,Persuasive Inquiry
They choose not to vote. That means that they do not care and have no say. That is the downside of living in a free society.,Rational Persuasion,Logical Appeal
I lost weight because I got tired of everyone telling me how fat I was and I decided I didn't want to be fat anymore. Self loathing isn't necessarily a bad thing because nobody makes a change if they are happy with themselves.,Rational Persuasion,Personal Disclosure
"Does your low paying job pay less than $15 an hour? If yes, how confident are you that your employer would prefer to pay you $15 rather than firing you and spending that money on something else?",Rational Persuasion,Persuasive Inquiry
"I smoke marijuana occasionally and am strongly anti-cigarette. (a) *nicotine* is physically addictive in a way that the active ingredients of marijuana are not. (b) many cigarette smokers smoke a pack of cigarettes a day; very, very few marijuana smokers smoke an equivalent quantity.",Rational Persuasion,Empirical Evidence
"Dude. Until all (any!) of the normal sanctions are levied, this argument cannot be used. As it stands, the US is basically funding (and therefore implicitly condoning) Israel's actions.",Rational Persuasion,Logical Appeal
"In the words of Winston Churchill, ""Democracy is the worst form of government ever conceived of, except for all the others that have been tried."" I share a lot of your concerns about democracy, but if you don't think we should have democracy, then what kind of government *should* we have?",Rational Persuasion,Persuasive Inquiry
"Robot cars are a much better solution. They may take more time to implement but you can be old and sit in one just as if you were sitting on a couch and if you have Alzheimer's you may not even know the difference. Plus, texting while 'driving' - no problem.",Rational Persuasion,Logical Appeal
"Pretty sure by the nature of that alone, that's correlation and not causation. Owning a gun doesn't magically have a magnet effect on anyone else with a gun causing my chance to get shot significantly higher. It's the impact of how I use this owned gun and how that changes my situation.",Rational Persuasion,Logical Appeal
"This actually makes class mobility easier. The more you learn in school, the more you can learn later in life.",Rational Persuasion,Logical Appeal
"I think you're ignoring the significance of intent behind words, and how once a precedent is set, use of said word can be a callback to that intent in and of itself.",Rational Persuasion,Logical Appeal
"Of course it has more subscribers, any new account, ghost account and novelty account are automatically subscribed to it without their consent..",Rational Persuasion,Logical Appeal
"Are you saying that there has never been a case of a person hating another person exclusively because of the colour of their skin? Because if there has, racism exists.",Rational Persuasion,Logical Appeal
It's like buying lottery tickets. They cost a shitload of cash when in bulk but just one can make up for all the expenses. The chances are pretty simple to calculate when it's a lottery but (pretty much) impossible to calculate when talking about lives.,Rational Persuasion,Logical Appeal
"The last six years have been nice to the market, but I've invested in much shittier times, and if they taxed my investments at my income level, I definitely would've taken the money overseas. And then the government loses out on 100% of my profits.",Rational Persuasion,Personal Disclosure
"Well if you aren't paying the bills and feeding yourself, then you probably aren't happy.",Rational Persuasion,Logical Appeal
"But it goes against the historical precedent of skinny=poor, fat=rich, well-fed. Now, the poor have to eat unhealthy and processed food because it's cheaper and they have less time to cook because of how much they work, and the rich can afford the money and free time to exercise.",Rational Persuasion,Logical Appeal
"I think that it's clear to anyone paying attention, that in the context that the word 'amendment' was used in this conversation, it could only reasonably be understood to be a reference to the Constitution, and not an amendment to some healthcare bill passed by the Virginia State Senate.",Rational Persuasion,Logical Appeal
Is all you care about money? Do you care about the improved safety of driving a modern vehicle?,Rational Persuasion,Persuasive Inquiry
That's the worse kind of law. A law that is made just to allow unreasonable searches is awful. Laws limiting the power of police are there for a reason and there shouldn't be laws made with the intent to circumvent them,Rational Persuasion,Logical Appeal
"If, as you claim, you are a lawyer, then you should know that mixing arguments together generally dilutes them and makes them more confusing.",Rational Persuasion,Logical Appeal
So you're not going to defend your version of events? Reporting and responding aren't the same thing you know.,Rational Persuasion,Logical Appeal
"Shooting guns is *fun*. Lock the gun up so nobody can use it, then take it out to the shooting range. And if circumstances change and you expect trouble, you can always make the gun more accessible temporarily.",Rational Persuasion,Logical Appeal
Physical treatment is what is used because physical treatment is what *works*. Psychological treatment doesn't. What more reason could you possibly need to see physical treatment as being better?,Rational Persuasion,Logical Appeal
"I find it very hard to swallow that something I can fairly accurately determine within 1 second of looking at you in 95% of cases is considered ""personal information""",Rational Persuasion,Logical Appeal
