text,first_label,second_label
"This seems to be the most logical. If the science shows that GMO foods are safe to eat, then why should a burden be placed on those that choose to produce and consume them? Doing so would accomplish nothing for anybody's health and only perpetuate the hysteria with wasted money.",Manipulation,Negative Emotional Appeal
"Unions have incredible influence. They spend millions on campaigns in elections for friendly politicians. Have you ever heard of union goons? Besides, the First Amendment applies to all groups, not just the ones you like",Manipulation,Othering
You don't know the two most famous porn actors? You seem not well-researched in this subject that you have such a firm belief in.,Manipulation,Negative Emotional Appeal
"Who is going to hire them when they can get an able-bodied person for the same price, who is a lot less of a hassle and can help move a desk when needed ?",Manipulation,Othering
"1. Do you own an accurate map of ""high crime"" neighborhoods? Most aren't aware of where the line between ""good"" and ""bad"" areas are. 2. What does an attitude like that serve? I'm sure the victim is sorry they made that wrong turn, and probably won't ever ""drunkenly stumble down an alley"" again.",Manipulation,Social Conformity
"Because a fit women is not as strong as a fit man. If he was as strong as a fit women, he wouldn't be fit.",Manipulation,Othering
I don't think employers care about anyone having less than a college education. All you refer to are equally worthless.,Manipulation,Negative Emotional Appeal
"Or maybe you're the one with bad genes because you couldn't protect yourself. If we, as a society, shouldn't protect one another's economic well-being with welfare then why should we protect one another's physical well being with the police?",Manipulation,Negative Emotional Appeal
"If I offered to pay you millions of dollars a year for it, I bet you'd be willing to ignore a few of your fundamental principles too. If you wouldn't, you're in the extreme minority.",Manipulation,Social Conformity
"You said it yourself. The purpose of customer service is to be a shield for company executives. If yelling at a CS rep makes a customer happy, the CS rep is fulfilling one of the designed functions of a CS rep. Deal with it.",Manipulation,Social Conformity
"So basically: ""anything I don't agree with or that invalidates my argument = overly emotional fear mongering blah blah blah"".",Manipulation,Negative Emotional Appeal
"Judging from the lack of empathy and concern for human life that you demonstrate in this thread, you should probably go speak with a psychologist and work through whatever issues you're having. Otherwise, few will want to associate with you, and you could be a danger to others.",Manipulation,Negative Emotional Appeal
There was a footballer who came out as gay in the 80s here in England It ruined him and he killed himself shortly after Since then? None. Know why? Because they've seen what happens as a result.,Manipulation,Negative Emotional Appeal
"It's not an insult, it's an accusation. You are being completely disingenuous, you move goalposts like it's going out of style, and you don't adhere to the basic principles of debate. You should not be a mod here because you don't understand how an argument is conducted.",Manipulation,Negative Emotional Appeal
"And then when they're released, they have no job, no home, and are even more likely to harm themselves or society...",Manipulation,Othering
I think it is extreme arrogance to believe we are important enough to be the last civilization on earth. Especially when so many quality of life factors are the highest in human history.,Manipulation,Negative Emotional Appeal
"Dude, you're 20. Hakuna Matata. If you want to fix the obesity issue, you can probably do so by the time you are 21. They say adulthood starts at 18. It doesn't. It starts at 21. Literally the best decade of your life to date will starts next year.",Manipulation,Scarcity
"Now you sound like your having a competition about who's metal disorder is worse, which makes it only more of an issue for you.",Manipulation,Negative Emotional Appeal
"Difference is GG reports them. Anti uses them as ""evidence"" to further their victimhood status and reap attention and Patreon money. Look up the South American guy who was harassing Anita, that GG told her about, and she just ignored.",Manipulation,Othering
First culture that came to my mind was Israeli. You criticize Israel and you're automatically anti-semitic.,Manipulation,Othering
So who runs Syria should be decided by who will be most friendly to America. What if Portugal started arming militias to create a more pro Portugal world? What the regime thinks of America might be priority 57.,Manipulation,Othering
"Were arguments against the Patriot Act equally unconvincing? Here's an easy example: we ban racism. Great! Oh, and criticizing Israel is racist btw, so you can't do that.",Manipulation,Othering
"So you're advocating lying to adolescents instead? In your hypothetical suicide situation, are you just going to lie to your son when he asks you why his mother is in the hospital? When I was 15, if that happened and my dad lied I'd feel betrayed.",Manipulation,Negative Emotional Appeal
Perhaps you were educated in the failing US education system since you have no understanding of what is meant by first-world.,Manipulation,Negative Emotional Appeal
"I don't think that's a very good argument. You really don't get to choose whose attention you draw. That sounds like when a women is wearing a low cut dress at a bar and is offended when she has guys looking at her chest because she wore it because it makes her feel confident, not for *them*.",Manipulation,Othering
"I mean, yeah, I am, because I think your point of view is ridiculous. It's called the Socratic method, if you can't handle it then you should delete this whole thread because you're in the wrong place.",Manipulation,Negative Emotional Appeal
"Back when fighting wars was really, really brutal, both for the soldiers and civilians, pre-20th-century, western nations got into giant, bloody wars all the time over fairly minor squabbles. There doesn't seem to be much correlation between the horrors of war and man's willingness to engage in it.",Manipulation,Negative Emotional Appeal
"There are also those who are hypersensitive apologists who fear reprisal, so Muslim jokes are off-limits.",Manipulation,Othering
"Yes, it is also legitimate that when you have beef with one person, you terrorize his family because they provide aid and support to the person you are beefing with. It is a legitimate tactic of war. It is also pretty immoral.",Manipulation,Negative Emotional Appeal
By your logic you should not ever care about anything if you are currently caring about something else.,Manipulation,Negative Emotional Appeal
"If it were overpaying you would keep the $10 to do it yourself. But what I mostly object is your claim for teaching beggars a ""life lesson"", that is so condescending and arrogant that I probably don't want to know the rest of your point.",Manipulation,Negative Emotional Appeal
"Well, seat belts prevent the Libertarians from flying through their windshields into honest Americans cars, so there is that.",Manipulation,Othering
How much you want to bet that rich kids are more likely to get Category P and poor kids are more likely to be designated Special Needs? Your argument boils down to giving the most attention to the kids who have already received the most attention.,Manipulation,Othering
Anyone who is not raised in a tipping cultures thinks this system is moronic and ridiculous.,Manipulation,Social Conformity
"You are completely wrong. Socialism means the workers own the means of production. If the workers own the means of production in a market economy, that's market socialism, not capitalism.",Manipulation,Negative Emotional Appeal
Millions? Yeah I notice you didn't mention them so they couldn't be refuted. Yes both men and women have advantages. But now you are just lying.,Manipulation,Negative Emotional Appeal
If they think I'm a nasty deceitful person why are we in a relationship in which we're committed enough to be starting/raising a family? They didn't figure that out beforehand? If they cared about me and trusted me they wouldn't need to ask.,Manipulation,Negative Emotional Appeal
"However, your question is: I don't believe the mayor of a major city should be expected to resign simply because he smokes crack. There may be examples that don't fit (your weak mayor model) but you need to address that your question was in a general sense.",Manipulation,Negative Emotional Appeal
"What if the ONLY job offer you got is in San Francisco? You will overpay for rent, but otherwise your income is ZERO.",Manipulation,Scarcity
"Awarding legal costs (against the defendant) would be a horrible travesty. In a situation like that, fighting an unjust ticket would give you a bigger punishment. There would be an insane potential for abuse there.",Manipulation,Negative Emotional Appeal
"Well she will have to go and get it, he already has it. See, he has it easier.",Manipulation,Othering
"Here's the deal. It seems you're the only one in Australia who didn't get the memo, so I'll say it. *You're SUPPOSED to use your sick days like vacation days. Nobody normal is sick that often.*",Manipulation,Social Conformity
A=A. Any challenge to that belief is incoherent. If you're saying things aren't what they are you're not making any sense. Thus I don't have to listen to you at all.,Manipulation,Negative Emotional Appeal
"How rich are you that saving a couple hundred bucks is seen as ""mindless"" to you?!",Manipulation,Othering
